Home offset is 0
theta0 (Initial angle from Home) is (deg) 35.494
angle from Home(deg)	angle from theta0(deg)	photocurrent
84.6	120.094	9.247E-05
84.7	120.194	9.22326666666667E-05
84.8	120.294	9.19686666666667E-05
84.9	120.394	9.1708E-05
85.0	120.494	9.14263333333333E-05
85.1	120.594	9.1142E-05
85.2	120.694	9.08473333333333E-05
85.3	120.794	9.06266666666667E-05
85.4	120.894	9.0336E-05
85.5	120.994	9.00543333333333E-05
85.6	121.094	8.97803333333333E-05
85.7	121.194	8.9492E-05
85.8	121.294	8.9157E-05
85.9	121.394	8.8852E-05
86.0	121.494	8.8537E-05
86.1	121.594	8.82523333333333E-05
86.2	121.694	8.80013333333333E-05
86.3	121.794	8.76896666666667E-05
86.4	121.894	8.7429E-05
86.5	121.994	8.71446666666667E-05
86.6	122.094	8.68566666666667E-05
86.7	122.194	8.6586E-05
86.8	122.294	8.63043333333333E-05
86.9	122.394	8.60436666666667E-05
87.0	122.494	8.5773E-05
87.1	122.594	8.54846666666667E-05
87.2	122.694	8.52173333333333E-05
87.3	122.794	8.49356666666667E-05
87.4	122.894	8.4692E-05
87.5	122.994	8.44446666666667E-05
87.6	123.094	8.41906666666667E-05
87.7	123.194	8.3957E-05
87.8	123.294	8.3686E-05
87.9	123.394	8.34083333333333E-05
88.0	123.494	8.31443333333333E-05
88.1	123.594	8.29136666666667E-05
88.2	123.694	8.2629E-05
88.3	123.794	8.2378E-05
88.4	123.894	8.21376666666667E-05
88.5	123.994	8.18873333333333E-05
88.6	124.094	8.1606E-05
88.7	124.194	8.13386666666667E-05
88.8	124.294	8.10703333333333E-05
88.9	124.394	8.0813E-05
89.0	124.494	8.0522E-05
89.1	124.594	8.0244E-05
89.2	124.694	7.99666666666667E-05
89.3	124.794	7.9685E-05
89.4	124.894	7.94376666666667E-05
89.5	124.994	7.9204E-05
89.6	125.094	7.8913E-05
89.7	125.194	7.8659E-05
89.8	125.294	7.8384E-05
89.9	125.394	7.81033333333333E-05
90.0	125.494	7.77916666666667E-05
90.1	125.594	7.7561E-05
0	35.494	8.18466666666667E-05
0.1	35.594	8.20973333333333E-05
0.2	35.694	8.23813333333333E-05
0.3	35.794	8.26933333333333E-05
0.4	35.894	8.2968E-05
0.5	35.994	8.32453333333333E-05
0.6	36.094	8.34486666666667E-05
0.7	36.194	8.37066666666667E-05
0.8	36.294	8.39396666666667E-05
0.9	36.394	8.42313333333333E-05
