Home offset is 0
theta0 (Initial angle from Home) is (deg) 35.494
angle from Home(deg)	angle from theta0(deg)	photocurrent
0	35.494	8.39063333333333E-05
10	45.494	0.000108723333333333
20	55.494	0.000130056666666667
30	65.494	0.000145863333333333
40	75.494	0.00015415
50	85.494	0.00015423
60	95.494	0.000145946666666667
70	105.494	0.000130126666666667
80	115.494	0.000108653333333333
90	125.494	8.374E-05
100	135.494	5.79336666666667E-05
